ID,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
5079,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,AUSTRALIA,39.6,23.76,57,0
2673,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,ITALY,78.9243907857167,0,36,1
4974,EPX,Travel Agency,Online,Cancellation Plan,10,THAILAND,36,0,36,0
2415,C2B,Airlines,Online,Silver Plan,85,SINGAPORE,84.6710150868473,21.1723037320096,32,1
6120,C2B,Airlines,Online,Bronze Plan,41,SINGAPORE,53.5,13.38,29,1
5484,EPX,Travel Agency,Online,Cancellation Plan,2,AUSTRALIA,33,0,36,0
6442,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,HONG KONG,20,0,36,0
6303,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,VIET NAM,55,0,36,0
3234,EPX,Travel Agency,Online,Cancellation Plan,254,CHINA,40,0,35,0
2414,JZI,Airlines,Online,Basic Plan,34,AUSTRALIA,26,9.1,36,0
4995,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,24,0,36,0
5803,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,UNITED STATES,112,0,38,1
6456,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,MALAYSIA,19.8,11.88,58,0
6736,C2B,Airlines,Online,Silver Plan,68,SINGAPORE,127,31.75,34,1
3710,C2B,Airlines,Online,Bronze Plan,135,SINGAPORE,27,6.75,33,0
6181,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,20,0,36,0
9779,EPX,Travel Agency,Online,1 way Comprehensive Plan,90,AUSTRALIA,41,0,36,0
6507,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,71,17.75,34,0
9703,ART,Airlines,Online,Value Plan,23,CHINA,40,14,47,0
8050,EPX,Travel Agency,Online,Cancellation Plan,79,THAILAND,25,0,36,0
8213,C2B,Airlines,Online,Gold Plan,16,SINGAPORE,86.8530489732139,21.7132622433035,38,1
9012,EPX,Travel Agency,Online,Cancellation Plan,28,CHINA,24,0,36,0
3168,C2B,Airlines,Online,Silver Plan,19,SINGAPORE,72,18,31,1
8233,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,18,4.5,64,0
8181,C2B,Airlines,Online,Silver Plan,28,SINGAPORE,87.0086976733533,21.7571744183383,32,1
9214,EPX,Travel Agency,Online,Cancellation Plan,16,"TAIWAN, PROVINCE OF CHINA",33,0,36,0
3273,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,AUSTRALIA,79.2,47.52,61,0
7914,EPX,Travel Agency,Online,Cancellation Plan,6,INDIA,10,0,36,0
2265,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,VIET NAM,20,0,36,0
5408,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,MALAYSIA,20,0,36,0
8656,C2B,Airlines,Online,Annual Silver Plan,371,SINGAPORE,216,54,29,0
8347,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,MYANMAR,28,0,29,0
4060,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,AUSTRALIA,39.6,23.76,45,0
5145,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,54,AUSTRALIA,178.2,106.92,48,1
3547,JZI,Airlines,Online,Basic Plan,3,MALAYSIA,18,6.3,37,0
3112,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,18,4.5,58,0
8924,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,27,AUSTRALIA,178.2,106.92,58,0
6384,EPX,Travel Agency,Online,Cancellation Plan,78,"KOREA, REPUBLIC OF",57,0,36,0
7716,C2B,Airlines,Online,Annual Silver Plan,371,SINGAPORE,216,54,46,0
5587,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,ITALY,49.5,29.7,31,0
3430,C2B,Airlines,Online,Silver Plan,46,SINGAPORE,95.91957720001,23.9807302792752,24,1
8056,EPX,Travel Agency,Online,Cancellation Plan,87,UNITED STATES,10,0,31,0
7137,EPX,Travel Agency,Online,2 way Comprehensive Plan,65,PHILIPPINES,20,0,36,0
7076,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,74,THAILAND,29.7,17.82,45,0
3196,CSR,Travel Agency,Offline,Comprehensive Plan,97,MALAYSIA,29,9.57,55,0
3714,EPX,Travel Agency,Online,Cancellation Plan,6,INDIA,15,0,36,0
6165,EPX,Travel Agency,Online,Cancellation Plan,16,INDIA,37,0,36,0
4815,JWT,Airlines,Online,Value Plan,67,INDIA,200,80,118,0
8747,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,CHINA,32,0,36,0
3867,EPX,Travel Agency,Online,2 way Comprehensive Plan,46,THAILAND,20,0,52,0
9705,EPX,Travel Agency,Online,Cancellation Plan,112,CAMBODIA,15,0,36,0
7195,C2B,Airlines,Online,Gold Plan,4,SINGAPORE,35.5,8.88,33,0
8533,C2B,Airlines,Online,Gold Plan,27,SINGAPORE,27,6.75,26,0
5884,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,16,4,31,0
5921,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,THAILAND,23,0,36,0
8639,C2B,Airlines,Online,Gold Plan,58,SINGAPORE,57.5,14.38,54,0
3787,C2B,Airlines,Online,Bronze Plan,70,SINGAPORE,91.4677547668027,22.8669386917007,26,1
9999,EPX,Travel Agency,Online,Cancellation Plan,8,INDONESIA,11,0,36,0
5770,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,22.1,5.53,22,0
6991,EPX,Travel Agency,Online,Cancellation Plan,7,PHILIPPINES,23,0,36,0
9446,C2B,Airlines,Online,Bronze Plan,28,SINGAPORE,50.5,12.63,23,0
3315,EPX,Travel Agency,Online,Cancellation Plan,88,"KOREA, REPUBLIC OF",37,0,36,0
4419,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,25,6.25,34,0
6193,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,NEPAL,54,0,36,1
7780,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,103,UNITED STATES,9.9,5.94,32,0
6250,EPX,Travel Agency,Online,Cancellation Plan,75,MALAYSIA,19,0,36,0
5149,JZI,Airlines,Online,Value Plan,114,UNITED STATES,386,135.1,24,0
7795,EPX,Travel Agency,Online,1 way Comprehensive Plan,15,SINGAPORE,20,0,36,0
4187,EPX,Travel Agency,Online,Cancellation Plan,6,FRANCE,68,0,36,0
4362,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,33,FRANCE,-39.6,23.76,66,0
2666,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,AUSTRALIA,29.7,17.82,38,0
5929,EPX,Travel Agency,Online,Cancellation Plan,2,VIET NAM,10,0,49,0
7322,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,29.5,7.38,34,0
6928,EPX,Travel Agency,Online,Cancellation Plan,16,VIET NAM,17,0,36,0
3990,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,216,54,29,1
3899,RAB,Airlines,Online,Value Plan,6,BRUNEI DARUSSALAM,15,6,47,0
6451,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,UNITED ARAB EMIRATES,29.7,17.82,51,0
4872,EPX,Travel Agency,Online,Cancellation Plan,15,PHILIPPINES,13,0,36,0
4446,JZI,Airlines,Online,Basic Plan,11,AUSTRALIA,26,9.1,41,0
4471,EPX,Travel Agency,Online,Cancellation Plan,51,NEW ZEALAND,54,0,36,0
3797,SSI,Airlines,Online,Ticket Protector,39,SINGAPORE,1.48,0.41,48,0
8251,EPX,Travel Agency,Online,Cancellation Plan,59,THAILAND,32,0,36,0
6115,CCR,Travel Agency,Offline,Comprehensive Plan,100,MALAYSIA,29,9.57,10,0
2820,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,VIET NAM,43,0,36,0
4225,JZI,Airlines,Online,Basic Plan,31,HONG KONG,63,22.05,43,0
6478,EPX,Travel Agency,Online,Cancellation Plan,34,JAPAN,55,0,36,0
5748,EPX,Travel Agency,Online,Cancellation Plan,2,CAMBODIA,10,0,36,0
2888,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,0,17.82,45,0
3101,EPX,Travel Agency,Online,Cancellation Plan,86,UNITED STATES,10,0,29,0
6554,CBH,Travel Agency,Offline,Comprehensive Plan,69,MALAYSIA,29,9.57,52,0
8147,JZI,Airlines,Online,Basic Plan,13,JAPAN,26,9.1,60,0
3499,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,78,SWITZERLAND,59.4,35.64,29,0
9260,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,161,40.25,32,0
3045,EPX,Travel Agency,Online,Cancellation Plan,73,"TAIWAN, PROVINCE OF CHINA",14,0,36,0
4521,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,20.710240599957,5.17857477941775,52,1
5189,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,69.3507370640218,0,36,1
8691,JZI,Airlines,Online,Value Plan,26,UNITED STATES,96,33.6,48,0
6133,EPX,Travel Agency,Online,Cancellation Plan,50,JAPAN,37,0,36,0
7370,EPX,Travel Agency,Online,Cancellation Plan,133,CHINA,21,0,36,0
5487,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,UNITED KINGDOM,83,0,36,0
5006,C2B,Airlines,Online,Annual Silver Plan,418,SINGAPORE,252.85,63.21,49,0
5135,EPX,Travel Agency,Online,Cancellation Plan,11,INDONESIA,17,0,36,0
3791,TST,Travel Agency,Offline,Travel Cruise Protect,5,THAILAND,30,10.5,64,0
8029,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,18.5,4.63,26,0
6869,EPX,Travel Agency,Online,Cancellation Plan,18,THAILAND,63,0,36,0
7125,EPX,Travel Agency,Online,Cancellation Plan,40,JAPAN,43,0,36,0
2484,EPX,Travel Agency,Online,Cancellation Plan,43,MALAYSIA,10,0,36,0
7536,SSI,Airlines,Online,Ticket Protector,15,SINGAPORE,2.36,0.66,48,0
9604,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,44.5,11.13,28,0
3548,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,79,THAILAND,39.6,23.76,39,0
9677,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,MALAYSIA,39.6,23.76,51,0
2462,C2B,Airlines,Online,Bronze Plan,11,SINGAPORE,25.5,6.38,29,0
4517,SSI,Airlines,Online,Ticket Protector,188,SINGAPORE,2.66,0.75,48,0
7228,EPX,Travel Agency,Online,Cancellation Plan,23,AUSTRALIA,32,0,36,0
8684,EPX,Travel Agency,Online,Cancellation Plan,8,CHINA,28,0,36,0
5331,SSI,Airlines,Online,Ticket Protector,4609,SINGAPORE,0.32,0.09,48,0
2462,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,297.205603701127,74.302426437795,34,1
3318,C2B,Airlines,Online,Bronze Plan,37,SINGAPORE,53.5,13.38,26,1
6602,C2B,Airlines,Online,Silver Plan,46,SINGAPORE,35.4,8.85,49,1
5999,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,HONG KONG,20,0,42,0
9604,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,SINGAPORE,34,0,36,0
6498,EPX,Travel Agency,Online,Cancellation Plan,24,SINGAPORE,22,0,36,0
4970,EPX,Travel Agency,Online,Cancellation Plan,152,GERMANY,62,0,36,0
4490,C2B,Airlines,Online,Silver Plan,66,SINGAPORE,128.585132427868,32.1470379319327,37,1
8823,C2B,Airlines,Online,Bronze Plan,61,SINGAPORE,18.9265492291711,4.73163730729277,38,1
2851,EPX,Travel Agency,Online,Cancellation Plan,32,NEPAL,32,0,36,0
5366,EPX,Travel Agency,Online,Cancellation Plan,23,INDIA,26,0,36,0
8548,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,20.0331506769315,5.01328766923287,29,1
6255,EPX,Travel Agency,Online,Cancellation Plan,14,CAMBODIA,18,0,36,0
5816,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,NETHERLANDS,92.4093170288781,36.6524102210797,47,1
2710,C2B,Airlines,Online,Bronze Plan,30,SINGAPORE,56.5,14.13,26,0
4498,C2B,Airlines,Online,Silver Plan,5,SINGAPORE,27.75,6.94,25,0
6088,JZI,Airlines,Online,Basic Plan,5,CHINA,22,7.7,46,0
7586,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,25,0,47,0
8366,EPX,Travel Agency,Online,Cancellation Plan,16,HONG KONG,17,0,36,0
3942,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,16,4,29,0
2340,JWT,Airlines,Online,Value Plan,37,INDIA,68.7802795817712,27.5121118327085,118,1
2878,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,34.3,8.57,72,0
2758,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,38,AUSTRALIA,89.1,53.46,31,0
2281,EPX,Travel Agency,Online,Cancellation Plan,37,UNITED KINGDOM,64,0,36,0
3812,EPX,Travel Agency,Online,Cancellation Plan,10,JAPAN,26,0,36,0
9939,EPX,Travel Agency,Online,Cancellation Plan,11,INDIA,10,0,32,0
8397,EPX,Travel Agency,Online,2 way Comprehensive Plan,55,CAMBODIA,21,0,36,0
8424,C2B,Airlines,Online,Bronze Plan,33,SINGAPORE,72,18,36,0
2887,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,THAILAND,20,0,35,0
2424,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,MALAYSIA,45.5212027912359,27.3127216747416,36,1
8661,EPX,Travel Agency,Online,Cancellation Plan,90,SINGAPORE,54,0,36,0
5328,JZI,Airlines,Online,Basic Plan,39,THAILAND,22,7.7,60,0
2682,EPX,Travel Agency,Online,Cancellation Plan,6,INDONESIA,10,0,58,0
5172,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,CHINA,62.4271204450389,0,36,1
3361,EPX,Travel Agency,Online,Cancellation Plan,7,VIET NAM,10,0,58,0
5020,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,29,"TAIWAN, PROVINCE OF CHINA",46.2555869021113,30.0663130505426,39,1
8989,JZI,Airlines,Online,Basic Plan,38,CHINA,26,9.1,30,0
3852,SSI,Airlines,Online,Ticket Protector,40,SINGAPORE,3.89,1.09,48,0
2974,EPX,Travel Agency,Online,Cancellation Plan,8,MALAYSIA,15,0,35,0
8993,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,AUSTRALIA,39.6,23.76,24,1
9017,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,INDONESIA,84,0,36,0
5732,EPX,Travel Agency,Online,Cancellation Plan,28,THAILAND,26,0,26,0
7049,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,MALAYSIA,25,0,23,0
3584,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,CHINA,62,0,35,0
3100,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,"KOREA, REPUBLIC OF",86,0,36,0
4208,EPX,Travel Agency,Online,1 way Comprehensive Plan,17,SINGAPORE,37,0,36,0
9821,TST,Travel Agency,Offline,Travel Cruise Protect,3,MALAYSIA,28.3701809049466,12.0829781892632,27,1
8360,EPX,Travel Agency,Online,2 way Comprehensive Plan,62,PHILIPPINES,43,0,35,0
3291,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,"KOREA, REPUBLIC OF",0,0,36,0
6737,ADM,Travel Agency,Online,Premier Plan,76,UNITED KINGDOM,158,60.04,22,0
7280,EPX,Travel Agency,Online,Cancellation Plan,58,INDIA,10,0,36,0
7888,JWT,Airlines,Online,Value Plan,41,INDIA,31,12.4,118,0
6897,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,SAUDI ARABIA,41,0,55,0
4143,C2B,Airlines,Online,Gold Plan,9,SINGAPORE,51,12.75,24,0
7817,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,93,MALAYSIA,59.4,35.64,31,0
8116,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,SWITZERLAND,49.5,29.7,31,0
8561,EPX,Travel Agency,Online,1 way Comprehensive Plan,14,SINGAPORE,20,0,36,0
5732,EPX,Travel Agency,Online,Cancellation Plan,29,CHINA,57,0,36,0
6621,EPX,Travel Agency,Online,Cancellation Plan,93,CANADA,80,0,46,0
4826,EPX,Travel Agency,Online,2 way Comprehensive Plan,87,PHILIPPINES,20,0,36,0
9951,EPX,Travel Agency,Online,Cancellation Plan,8,CAMBODIA,35,0,36,0
2812,EPX,Travel Agency,Online,Cancellation Plan,4,"TAIWAN, PROVINCE OF CHINA",21,0,21,0
8834,CCR,Travel Agency,Offline,Comprehensive Plan,5,THAILAND,0,9.57,27,0
5962,EPX,Travel Agency,Online,Cancellation Plan,40,ITALY,61,0,35,0
7995,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,18,4.5,23,0
5410,EPX,Travel Agency,Online,Cancellation Plan,27,VIET NAM,12.4668866164096,0,36,1
2894,EPX,Travel Agency,Online,Cancellation Plan,7,CHINA,26,0,36,0
6193,C2B,Airlines,Online,Bronze Plan,47,SINGAPORE,53,13.25,21,0
6288,EPX,Travel Agency,Online,1 way Comprehensive Plan,17,SINGAPORE,20,0,36,0
5307,EPX,Travel Agency,Online,Cancellation Plan,105,PHILIPPINES,10,0,36,0
7954,JZI,Airlines,Online,Basic Plan,58,HONG KONG,63,22.05,17,0
8610,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,GUAM,112,0,48,0
8485,EPX,Travel Agency,Online,Cancellation Plan,4,CHINA,28,0,36,0
8792,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,NORWAY,59.4,35.64,29,0
5391,JWT,Airlines,Online,Value Plan,69,INDIA,144,57.6,118,0
9914,EPX,Travel Agency,Online,Cancellation Plan,73,THAILAND,16,0,36,1
8008,EPX,Travel Agency,Online,Cancellation Plan,22,VIET NAM,10,0,28,0
7161,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,66,AUSTRALIA,9.9,5.94,31,0
9610,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,47.6185332351205,11.9096333087801,32,1
9891,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,PHILIPPINES,19.8,11.88,31,0
4841,CCR,Travel Agency,Offline,Comprehensive Plan,9,THAILAND,29,9.57,61,0
9018,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,INDIA,45,0,36,0
7230,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,ITALY,29.7,17.82,24,0
8909,JZI,Airlines,Online,Basic Plan,5,INDONESIA,18,6.3,31,0
9752,JZI,Airlines,Online,Basic Plan,8,HONG KONG,22,7.7,43,0
7026,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,ITALY,77.7817192970817,0,36,1
2923,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,30,0,36,0
2326,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,84,NEW ZEALAND,118.8,71.28,31,0
7702,EPX,Travel Agency,Online,Cancellation Plan,111,JAPAN,50,0,35,0
6490,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,JAPAN,38,0,36,0
3594,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,NEW ZEALAND,146.680457376873,88.008274426124,32,1
7254,EPX,Travel Agency,Online,Cancellation Plan,5,MALAYSIA,13,0,57,0
4889,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,THAILAND,43,0,49,0
2131,EPX,Travel Agency,Online,1 way Comprehensive Plan,65,SINGAPORE,20,0,36,0
3308,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,UNITED STATES,87,0,40,0
7198,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,THAILAND,31,0,36,0
8327,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,VIET NAM,21,0,36,0
4160,EPX,Travel Agency,Online,1 way Comprehensive Plan,23,SINGAPORE,63,0,35,0
6720,EPX,Travel Agency,Online,1 way Comprehensive Plan,48,UNITED STATES,110,0,32,0
9597,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,HONG KONG,26,0,36,0
6397,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,CHINA,20,0,44,0
2218,EPX,Travel Agency,Online,Cancellation Plan,14,SINGAPORE,10,0,36,0
8011,EPX,Travel Agency,Online,2 way Comprehensive Plan,156,HONG KONG,20,0,49,0
4102,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,42,AUSTRALIA,89.1,53.46,40,0
8601,EPX,Travel Agency,Online,Cancellation Plan,44,MALAYSIA,10,0,52,0
8844,EPX,Travel Agency,Online,Cancellation Plan,269,UNITED STATES,54,0,34,0
2619,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,80,0,22,0
4642,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,SINGAPORE,20,0,36,0
7590,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,119,NETHERLANDS,0,5.94,31,0
9778,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,THAILAND,19.8,11.88,31,0
5747,LWC,Travel Agency,Online,Annual Travel Protect Silver,366,UNITED STATES,287.25,186.71,32,0
7337,EPX,Travel Agency,Online,Cancellation Plan,47,VIET NAM,17,0,36,0
2128,EPX,Travel Agency,Online,Cancellation Plan,28,UNITED STATES,15,0,23,0
7848,RAB,Airlines,Online,Value Plan,3,BRUNEI DARUSSALAM,15,6,72,0
7804,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,MALAYSIA,20,0,28,0
4197,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,CHINA,51.160880827534,0,35,1
4568,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,INDONESIA,20,0,34,0
4739,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,UNITED KINGDOM,19.8,11.88,31,0
3930,EPX,Travel Agency,Online,Cancellation Plan,7,MYANMAR,15,0,36,0
8624,EPX,Travel Agency,Online,2 way Comprehensive Plan,116,UNITED STATES,100.689982801035,0,31,1
3388,EPX,Travel Agency,Online,Cancellation Plan,14,JAPAN,13,0,32,0
6556,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,AUSTRALIA,29.7,17.82,44,0
7885,EPX,Travel Agency,Online,Cancellation Plan,40,UNITED STATES,75,0,31,0
8221,EPX,Travel Agency,Online,Cancellation Plan,8,THAILAND,14,0,62,0
8980,EPX,Travel Agency,Online,Cancellation Plan,59,NETHERLANDS,80,0,36,0
4730,SSI,Airlines,Online,Ticket Protector,141,SINGAPORE,4.12,1.16,48,0
9770,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,PHILIPPINES,30,0,36,0
9885,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,17.55,4.39,32,0
9186,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,"TAIWAN, PROVINCE OF CHINA",48,0,36,0
8801,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,UNITED STATES,37,0,28,0
6120,C2B,Airlines,Online,Bronze Plan,60,SINGAPORE,52.4406669493806,13.1101667373451,24,1
8191,EPX,Travel Agency,Online,Cancellation Plan,23,UNITED STATES,16,0,58,0
2970,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,THAILAND,24,0,25,0
2139,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,INDONESIA,22,0,29,0
6460,JZI,Airlines,Online,Basic Plan,54,JAPAN,40,14,22,0
5138,EPX,Travel Agency,Online,Cancellation Plan,45,SINGAPORE,11,0,39,0
9341,EPX,Travel Agency,Online,Cancellation Plan,43,CHINA,39,0,36,0
5276,EPX,Travel Agency,Online,Cancellation Plan,14,INDONESIA,18,0,28,0
2399,EPX,Travel Agency,Online,Cancellation Plan,6,CAMBODIA,23,0,36,0
8574,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,10,"TAIWAN, PROVINCE OF CHINA",36.5,23.73,35,1
4439,JZI,Airlines,Online,Basic Plan,97,INDONESIA,42,14.7,40,0
3964,C2B,Airlines,Online,Bronze Plan,16,SINGAPORE,47.3553060662499,11.8374599547692,58,1
7651,EPX,Travel Agency,Online,Cancellation Plan,27,UNITED STATES,80,0,44,0
4971,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,27,6.75,28,0
4025,JZI,Airlines,Online,Basic Plan,7,CHINA,35.6715224494734,12.4850328573157,48,1
9462,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,INDIA,112,0,36,0
2946,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,SINGAPORE,20,0,36,0
6959,EPX,Travel Agency,Online,Cancellation Plan,6,CHINA,35,0,36,0
2243,C2B,Airlines,Online,Gold Plan,24,SINGAPORE,146.25,36.56,34,0
2575,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,NEPAL,39,0,36,0
4836,C2B,Airlines,Online,Bronze Plan,168,SINGAPORE,29.5,7.38,72,0
3109,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,16.4459829808924,4.1114957452231,33,1
6712,SSI,Airlines,Online,Ticket Protector,38,SINGAPORE,5.4,1.51,48,0
2898,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,THAILAND,72.7490417950104,43.6494250770062,42,1
3884,JZI,Airlines,Online,Basic Plan,8,VIET NAM,18,6.3,36,0
9138,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,38,AUSTRALIA,75.9398088701702,45.5638853221021,32,1
8158,EPX,Travel Agency,Online,Cancellation Plan,42,CHINA,35,0,36,0
8222,EPX,Travel Agency,Online,Cancellation Plan,14,MEXICO,79,0,50,0
6863,EPX,Travel Agency,Online,Cancellation Plan,41,INDONESIA,10,0,36,0
7647,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,AUSTRALIA,62.3551707843988,37.4131024706392,42,1
4301,C2B,Airlines,Online,Annual Silver Plan,381,SINGAPORE,216,54,27,1
5230,EPX,Travel Agency,Online,Cancellation Plan,33,UNITED STATES,10,0,29,0
9404,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,52.8469187068114,13.2117296767028,30,1
9623,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,61,AUSTRALIA,79.2,47.52,36,0
5827,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,MALAYSIA,49.5,29.7,42,0
6323,C2B,Airlines,Online,Silver Plan,15,SINGAPORE,33.5,8.38,24,1
4048,C2B,Airlines,Online,Silver Plan,7,SINGAPORE,29.5,7.38,38,0
6805,JZI,Airlines,Online,Basic Plan,113,MYANMAR,42,14.7,41,0
5286,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,7,"TAIWAN, PROVINCE OF CHINA",31.6063860847898,20.5470232968894,31,1
5825,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,135,AUSTRALIA,-49.5,29.7,31,0
7715,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,VIET NAM,20,0,36,0
3251,EPX,Travel Agency,Online,1 way Comprehensive Plan,22,PHILIPPINES,22,0,36,0
2139,EPX,Travel Agency,Online,Cancellation Plan,13,JAPAN,80,0,36,0
5532,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,ICELAND,49.5,29.7,29,0
3380,C2B,Airlines,Online,Gold Plan,11,SINGAPORE,73,18.25,21,0
7121,JZI,Airlines,Online,Basic Plan,10,THAILAND,30,10.5,37,0
8172,EPX,Travel Agency,Online,2 way Comprehensive Plan,94,PHILIPPINES,20,0,36,0
4016,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,216,54,39,1
5835,EPX,Travel Agency,Online,Cancellation Plan,27,THAILAND,3.92420855492692,0,36,1
6922,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,216,54,26,0
